Link,Duration,Music,Likes,Comments,Saved,Hashtags,DatePosted,views,LikesToViewsRatio,DayOfWeek,HourOfDay,Minute,HalfHour,Minutes,Seconds
https://www.tiktok.com/@soneedo/video/7242060614569397509,30,sonido original - soneedo,104300,554,27000,"['#miedo', '#videojuego', '#videojuegos', '#scary', '#fyp', '#roblox', '#multiplayer', '#soneedo']",2023-06-07 15:33:59,601100,0.17,Wednesday,15,33,15.55,0,30
https://www.tiktok.com/@soneedo/video/7242035417472666886,36,sonido original - soneedo,93,4,13,"['#risa', '#risas', '#soneedo', '#gaming', '#fyp', '#multiplayer', '#roblox', '#miedo', '#videojuegos']",2023-06-07 13:56:11,4739,0.02,Wednesday,13,56,13.933333333333334,0,36
https://www.tiktok.com/@soneedo/video/7241638588792851718,29,Devil Emperor Phonk - Bgnzinho,3270,44,877,"['#gamer', '#juegos', '#videojuego', '#fyp', '#soneedo', '#roblox', '#multiplayer', '#left4dead2']",2023-06-06 12:16:19,34700,0.09,Tuesday,12,16,12.266666666666667,0,29
https://www.tiktok.com/@soneedo/video/7240607360757042438,26,"Spooky, quiet, scary atmosphere piano songs - Skittlegirl Sound",7067,56,1914,"['#multiplayer', '#fyp', '#fivenightsatfreddy', '#fivenightsatfreddys', '#terror', '#soneedo', '#roblox']",2023-06-03 17:34:36,106100,0.07,Saturday,17,34,17.566666666666666,0,26
https://www.tiktok.com/@soneedo/video/7240223877253582107,26,Creepy and simple horror background music(1070744) - howlingindicator,828,19,243,"['#scary', '#terror', '#roblox', '#videojuegos', '#juego', '#fyp', '#multiplayer', '#juegos', '#soneedo']",2023-06-02 16:46:33,16300,0.05,Friday,16,46,16.766666666666666,0,26
https://www.tiktok.com/@soneedo/video/7239118999752117509,34,Creepy and simple horror background music(1070744) - howlingindicator,54100,372,15500,"['#multiplayer', '#fyp', '#juego', '#videojuegos', '#roblox', '#nomamesestejuegodemiedo', '#terror', '#scary', '#soneedo']",2023-05-30 17:19:01,389000,0.14,Tuesday,17,19,17.316666666666666,0,34
https://www.tiktok.com/@soneedo/video/7237183973808524549,29,Murder 2 - Bgnzinho,22800,241,6138,"['#gamer', '#juegos', '#videojuegos', '#juego', '#fyp', '#soneedo', '#multiplayer']",2023-05-25 12:10:07,224600,0.1,Thursday,12,10,12.166666666666666,0,29
https://www.tiktok.com/@soneedo/video/7236513105566633221,33,Devil Emperor Phonk - Bgnzinho,59700,312,18300,"['#terror', '#multiplayer', '#fyp', '#videojuego', '#miedo', '#juegos', '#nomamesestejuegodemiedo', '#roblox']",2023-05-23 16:46:49,486600,0.12,Tuesday,16,46,16.766666666666666,0,33
https://www.tiktok.com/@soneedo/video/7235790461317762310,41,sonido original - soneedo,168,6,33,"['#miedo', '#videojuego', '#videojuegos', '#scary', '#fyp', '#multiplayer', '#roblox', '#terror', '#soneedo']",2023-05-21 18:02:34,5012,0.03,Sunday,18,2,18.033333333333335,0,41
https://www.tiktok.com/@soneedo/video/7234944974310100230,25,sonido original - soneedo,2439,77,415,"['#multiplayer', '#fyp', '#scary', '#videojuegos', '#videojuego', '#miedo', '#nomamesestejuegodemiedo', '#soneedo', '#juegos']",2023-05-19 11:21:37,27900,0.09,Friday,11,21,11.35,0,25
https://www.tiktok.com/@soneedo/video/7233599839517297926,34,"Spooky, quiet, scary atmosphere piano songs - Skittlegirl Sound",168700,1105,49000,"['#miedo', '#videojuego', '#videojuegos', '#scary', '#fyp', '#roblox', '#multiplayer', '#soneedo']",2023-05-15 20:21:51,1100000,0.15,Monday,20,21,20.35,0,34
https://www.tiktok.com/@soneedo/video/7232082211447590150,29,El Payaso Asesino - Luisa Miedo,1550,25,421,"['#terror', '#fyp', '#soneedo', '#juegos', '#juegos', '#miedo', '#multiplayer', '#nomamesestejuegodemiedo']",2023-05-11 18:12:41,26100,0.06,Thursday,18,12,18.2,0,29
https://www.tiktok.com/@soneedo/video/7231678597470129414,32,"Horror, suspense, weirdness, ghost, UFO - Zassh",62200,829,23000,"['#miedo', '#gamer', '#multiplayer', '#gaming', '#juegos', '#roblox', '#sonee', '#fyp', '#terror']",2023-05-10 16:06:27,419700,0.15,Wednesday,16,6,16.1,0,32
https://www.tiktok.com/@soneedo/video/7230559923678022918,29,Creepy and simple horror background music(1070744) - howlingindicator,118900,1162,40800,"['#multiplayer', '#gaming', '#terror', '#miedo', '#fyp', '#roblox', '#soneedo', '#juegos']",2023-05-07 15:45:26,725500,0.16,Sunday,15,45,15.75,0,29
https://www.tiktok.com/@soneedo/video/7230282855585271045,27,sonido original - soneedo,74,1,5,"['#gaming', '#juego', '#gamer', '#juegos', '#susto', '#miedo', '#fyp', '#terror']",2023-05-06 21:50:17,4674,0.02,Saturday,21,50,21.833333333333332,0,27
https://www.tiktok.com/@soneedo/video/7229881454346505478,52,Epic Music(863502) - Draganov89,287,5,20,"['#fyp', '#juegos', '#gamer', '#videojuego', '#juego', '#gaming', '#sandbox']",2023-05-05 19:52:35,7473,0.04,Friday,19,52,19.866666666666667,0,52
https://www.tiktok.com/@soneedo/video/7229038741795376390,26,Funk Rave - Don´t Let Me Down 140 Bpm - kirtap,101400,678,37200,"['#gamer', '#juegos', '#videojuegos', '#juego', '#fyp', '#soneedo', '#multiplayer']",2023-05-03 13:22:27,868200,0.12,Wednesday,13,22,13.366666666666667,0,26
https://www.tiktok.com/@soneedo/video/7227315653311565061,30,sonido original - soneedo,83,2,4,"['#fyp', '#soneedo', '#juego', '#videojuegos', '#juegos', '#roblox', '#gamer']",2023-04-28 21:56:00,6050,0.01,Friday,21,56,21.933333333333334,0,30
https://www.tiktok.com/@soneedo/video/7227175830835842310,23,Creepy and simple horror background music(1070744) - howlingindicator,49200,579,17300,"['#fyp', '#soneedo', '#juegos', '#multiplayer', '#gamer', '#videojuegos', '#juego', '#roblox', '#terror', '#miedo']",2023-04-28 12:53:24,319800,0.15,Friday,12,53,12.883333333333333,0,23
https://www.tiktok.com/@soneedo/video/7226804849596304645,26,"Spooky, quiet, scary atmosphere piano songs - Skittlegirl Sound",113800,880,28600,"['#juegos', '#multiplayer', '#gamer', '#videojuego', '#juego', '#roblox', '#terror', '#miedo']",2023-04-27 12:53:48,1300000,0.09,Thursday,12,53,12.883333333333333,0,26
https://www.tiktok.com/@soneedo/video/7226144733972778246,21,sonido original - soneedo,535,22,111,"['#juegos', '#multiplayer', '#gamer', '#videojuego', '#juego', '#soneedo', '#roblox']",2023-04-25 18:12:14,18900,0.03,Tuesday,18,12,18.2,0,21
https://www.tiktok.com/@soneedo/video/7225036715797302555,34,sonido original - soneedo,107,3,10,"['#divertido', '#risa', '#risas', '#juego', '#videojuego', '#gamer', '#multiplayer', '#juegos', '#roblox', '#soneedo']",2023-04-22 18:32:34,5087,0.02,Saturday,18,32,18.533333333333335,0,34
https://www.tiktok.com/@soneedo/video/7224291800448568581,30,sonido original - soneedo,4696,55,1536,"['#juego', '#miedo', '#terror', '#videojuego', '#gamer', '#multiplayer', '#juegos', '#roblox', '#soneedo', '#fyp']",2023-04-20 18:21:55,52500,0.09,Thursday,18,21,18.35,0,30
https://www.tiktok.com/@soneedo/video/7224264515528035589,18,sonido original - soneedo,2439,32,653,"['#videojuego', '#gamer', '#multiplayer', '#juegos', '#roblox', '#soneedo', '#fyp', '#divertido']",2023-04-20 16:36:02,52600,0.05,Thursday,16,36,16.6,0,18
https://www.tiktok.com/@soneedo/video/7223528214935719173,32,Edit Phonk (Slowed) - Bgnzinho,32299,262,10800,"['#juego', '#miedo', '#terror', '#fyp', '#soneedo', '#roblox', '#juegos', '#multiplayer', '#gamer', '#videojuego', '#supervivencia']",2023-04-18 16:58:49,266600,0.12,Tuesday,16,58,16.966666666666665,0,32
https://www.tiktok.com/@soneedo/video/7222821836034166022,26,"Spooky, quiet, scary atmosphere piano songs - Skittlegirl Sound",481,48,96,"['#videojuego', '#gamer', '#multiplayer', '#juegos', '#roblox', '#soneedo', '#fyp', '#terror', '#miedo', '#juego']",2023-04-16 19:17:42,9594,0.05,Sunday,19,17,19.283333333333335,0,26
https://www.tiktok.com/@soneedo/video/7222437847486188805,27,Amityville Horror - Scary Halloween Sound Effects - Halloween Sound Effects,685,9,129,"['#videojuegos', '#gaming', '#scary', '#multijugador', '#juegos', '#roblox', '#soneedo', '#fyp', '#terror', '#miedo', '#juego']",2023-04-15 18:27:37,20500,0.03,Saturday,18,27,18.45,0,27
https://www.tiktok.com/@soneedo/video/7222054573865716997,24,"Spooky, quiet, scary atmosphere piano songs - Skittlegirl Sound",167200,1618,52800,"['#juego', '#miedo', '#gamer', '#multiplayer', '#juegos', '#roblox', '#soneedo', '#terror', '#fyp']",2023-04-14 17:40:19,1100000,0.15,Friday,17,40,17.666666666666668,0,24
https://www.tiktok.com/@soneedo/video/7221642774859353350,21,"Spooky, quiet, scary atmosphere piano songs - Skittlegirl Sound",2522,27,602,"['#miedo', '#gamer', '#fyp', '#terror', '#multijugador', '#videojuego', '#juegos', '#roblox', '#soneedo']",2023-04-13 15:02:19,33700,0.07,Thursday,15,2,15.033333333333333,0,21
https://www.tiktok.com/@soneedo/video/7220932680664452357,25,sonido original - soneedo,599,11,147,"['#miedo', '#gamer', '#fyp', '#terror', '#multijugador', '#videojuego', '#juegos', '#roblox', '#soneedo']",2023-04-11 17:06:49,11400,0.05,Tuesday,17,6,17.1,0,25
https://www.tiktok.com/@soneedo/video/7220219492473965829,28,Creepy and simple horror background music(1070744) - howlingindicator,86200,1065,28500,"['#roblox', '#juegos', '#videojuego', '#multijugador', '#terror', '#fyp', '#gamer', '#miedo', '#soneedo']",2023-04-09 18:59:16,497600,0.17,Sunday,18,59,18.983333333333334,0,28
https://www.tiktok.com/@soneedo/video/7219781364067863814,28,sonido original - soneedo,43700,536,13400,"['#miedo', '#gamer', '#fyp', '#terror', '#multijugador', '#videojuego', '#juegos', '#roblox']",2023-04-08 14:39:04,244800,0.18,Saturday,14,39,14.65,0,28
https://www.tiktok.com/@soneedo/video/7219390514863459590,26,"Spooky, quiet, scary atmosphere piano songs - Skittlegirl Sound",2393,581,464,"['#juego', '#juegos', '#videojuego', '#multijugador', '#terror', '#fyp', '#gamer', '#miedo', '#soneedo']",2023-04-07 13:22:23,31600,0.08,Friday,13,22,13.366666666666667,0,26
https://www.tiktok.com/@soneedo/video/7218273976525638917,44,Epic Music(863502) - Draganov89,256,20,27,"['#miedo', '#armas', '#gamer', '#videojuego', '#roblox', '#fyp', '#terror']",2023-04-04 13:09:40,6745,0.04,Tuesday,13,9,13.15,0,44
https://www.tiktok.com/@soneedo/video/7217658121341111557,25,sonido original - soneedo,95,8,20,"['#soneedo', '#juegos', '#videojuego', '#miedo', '#multijugador', '#roblox', '#fyp', '#player']",2023-04-02 21:23:13,4154,0.02,Sunday,21,23,21.383333333333333,0,25
https://www.tiktok.com/@soneedo/video/7216841368440737030,25,"Creepy, scary, horror, synth, tension - Sound Production Gin",130,2,26,"['#videojuegos', '#gamer', '#gaming', '#terror', '#scary', '#miedo', '#roblox', '#multijugador']",2023-03-31 16:30:26,3956,0.03,Friday,16,30,16.5,0,25
https://www.tiktok.com/@soneedo/video/7216812749295193349,25,sonido original - soneedo,51,2,9,"['#miedo', '#terror', '#juegos', '#videojuegos', '#roblox', '#multijugador']",2023-03-31 14:39:22,3386,0.02,Friday,14,39,14.65,0,25
https://www.tiktok.com/@soneedo/video/7216443248330493190,22,"Creepy, scary, horror, synth, tension - Sound Production Gin",110,6,18,"['#soneedo', '#roblox', '#scary', '#videojuego', '#videojuegos', '#gamer', '#juegos', '#fyp']",2023-03-30 14:45:29,3840,0.03,Thursday,14,45,14.75,0,22
https://www.tiktok.com/@soneedo/video/7215644371583061253,25,"Spooky, quiet, scary atmosphere piano songs - Skittlegirl Sound",59,5,8,"['#roblox', '#multijugador', '#juego', '#videojuego', '#videojuegos', '#fyp']",2023-03-28 11:05:27,3153,0.02,Tuesday,11,5,11.083333333333334,0,25
https://www.tiktok.com/@soneedo/video/7215018692596305158,27,Beat Automotivo Tan Tan Tan Viral - WZ Beat,104,1,12,"['#soneedo', '#guerra', '#roblox', '#compracion', '#juegos', '#juego']",2023-03-26 18:37:33,3462,0.03,Sunday,18,37,18.616666666666667,0,27
https://www.tiktok.com/@soneedo/video/7213927512835902726,33,Aesthetic - Tollan Kim,216,9,72,"['#fps', '#first', '#firstperson', '#firstpersonshooter', '#gaming', '#gamer', '#multiplayer', '#multijugador', '#roblox', '#player', '#fy']",2023-03-23 20:03:10,4961,0.04,Thursday,20,3,20.05,0,33
https://www.tiktok.com/@soneedo/video/7213155146405006598,32,Creepy and simple horror background music(1070744) - howlingindicator,12700,159,4234,"['#miedo', '#videojuego', '#scary', '#videojuegos', '#fy', '#roblox', '#player', '#multiplayer', '#gamer']",2023-03-21 18:06:01,102600,0.12,Tuesday,18,6,18.1,0,32
https://www.tiktok.com/@soneedo/video/7210553268177538309,54,Creepy and simple horror background music(1070744) - howlingindicator,525,12,182,"['#roblox', '#jugarroblox', '#juegosroblox', '#juegosenlinea', '#juegosmultijugador', '#gamertiktok', '#tiktokgaming', '#miedo', '#terror', '#pesadillas', '#juegodemiedo', '#videojuegos', '#fy']",2023-03-14 17:49:25,10500,0.05,Tuesday,17,49,17.816666666666666,0,54
https://www.tiktok.com/@soneedo/video/7208542889339555077,57,Lo-Fi analog beat - Gloveity,231,10,62,"['#roblox', '#miedo', '#terror', '#scream', '#gamer', '#videojuego', '#cebolla', '#fy']",2023-03-09 07:48:05,5532,0.04,Thursday,7,48,7.8,0,57
https://www.tiktok.com/@soneedo/video/7207926515051400453,87,sonido original - soneedo,203,0,9,"['#risa', '#comedia', '#humor', '#gamer', '#juegos', '#humoreshumor', '#enano', '#enanos']",2023-03-07 15:56:23,4033,0.05,Tuesday,15,56,15.933333333333334,0,87
https://www.tiktok.com/@soneedo/video/7200457989550099717,37,original sound - soneedo,60,1,16,"['#backdoor', '#humor', '#videojuego', '#gamer', '#secreto', '#miedo', '#terror']",2023-02-15 12:56:56,1749,0.03,Wednesday,12,56,12.933333333333334,0,37
